"id","location_srs","location_x","location_y","operator","elevation","slope","aspect","adm1_name","country","actively_saved","actively_saved_on_year","actively_saved_on_month","actively_saved_on_day","plot_file","cover","confidence","map_code"
272,"EPSG:4326",103.84902929588,13.311728019727,"grp01_sophyra",12,0.0015489501401214,3.41310038493603,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
278,"EPSG:4326",103.556767652551,14.1878759661524,"grp01_sophyra",48,0.00153485733596542,4.80088746736109,"Otdar Mean Chey","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
281,"EPSG:4326",103.738841446339,13.7157387337046,"grp01_sophyra",39,0.00319298632480436,4.66989089569064,"Siemr�ab","Cambodia","true",2016,4,6,"pts_grp_1.csv","FO_othr","true","FO_othr"
283,"EPSG:4326",105.330914150016,13.2580622646904,"grp01_sophyra",56,0.00736506657698591,5.48764697439415,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","FO_rubb","true","FO_rubb"
284,"EPSG:4326",104.631308089142,13.9926403329468,"grp01_sophyra",84,0.0168038774201338,2.76058930763206,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
293,"EPSG:4326",105.140749519614,13.5465343185161,"grp01_sophyra",61,0.00276916775404694,0.201570343153677,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
306,"EPSG:4326",105.20294849488,13.0740161543022,"grp01_sophyra",25,0.00657045614918797,1.71582602961818,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
309,"EPSG:4326",105.456997051527,13.5903103895178,"grp01_sophyra",104,0.0102726272186473,5.3162410689856,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","FF_prsv"
311,"EPSG:4326",104.915323412675,13.0961676501384,"grp01_sophyra",60,0.00677761543242832,1.36928625696785,"K�mp�ng Thum","Cambodia","true",2016,4,6,"pts_grp_1.csv","FO_rubb","true","FO_othr"
313,"EPSG:4326",104.634299302889,13.5599880489233,"grp01_sophyra",121,0.0501327755213399,1.14729426646327,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
317,"EPSG:4326",104.777970280729,13.3969166854014,"grp01_sophyra",61,0.00364137781547481,4.20682814832068,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
341,"EPSG:4326",104.536258316651,13.8603566523873,"grp01_sophyra",69,0.00118487370157623,0.961309834574678,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
345,"EPSG:4326",103.55355255801,13.7703900732115,"grp01_sophyra",22,0.00105296981306946,4.31556224158293,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
348,"EPSG:4326",105.139895132295,14.1079473622764,"grp00_remi",88,0.00292079131453248,4.75885031187994,"Preah Vih�ar","Cambodia","true",2016,4,6,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
364,"EPSG:4326",104.981574787796,12.5364412023807,"grp01_sophyra",10,0.000435769590022437,4.39582746163133,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
366,"EPSG:4326",103.704728941925,14.0380342684155,"grp01_sophyra",46,0.00447423136495739,2.7931074284549,"Otdar Mean Chey","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
399,"EPSG:4326",104.173319329987,13.6870314177948,"grp00_remi",98,0.00239252146665048,1.39986620330485,"Siemr�ab","Cambodia","true",2016,4,6,"pts_grp_1.csv","FO_othr","true","FF_prsv"
404,"EPSG:4326",104.65360716238,12.9085941900283,"grp01_sophyra",17,0.000429805395646727,3.46905490877074,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
407,"EPSG:4326",105.204568065495,13.1979246166866,"grp01_sophyra",69,0.00647284962396824,1.84672962862988,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
421,"EPSG:4326",105.029648184759,13.6417731085161,"grp01_sophyra",97,0.0165260177005458,2.43924864408498,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_1.csv","FO_othr","true","FF_prsv"
429,"EPSG:4326",104.307192845247,13.4609959038828,"grp01_sophyra",60,0.00303543391458466,2.95798056523881,"Siemr�ab","Cambodia","true",2016,4,6,"pts_grp_1.csv","FO_othr","true","FO_othr"
431,"EPSG:4326",104.966538735161,12.5754846278087,"grp01_sophyra",10,0.000193554434002531,5.48899765332271,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
434,"EPSG:4326",103.647271470584,13.3727910963623,"grp01_sophyra",7,0,1.5707963267949,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
439,"EPSG:4326",104.769762098431,12.7892899973748,"grp01_sophyra",12,0.000387270125639383,5.48858855916764,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
513,"EPSG:4326",104.424778907515,14.2042569464344,"grp01_sophyra",85,0.0013565533833523,6.28318530717958,"Siemr�ab","Cambodia","true",2016,4,6,"pts_grp_1.csv","FO_othr","true","FO_othr"
521,"EPSG:4326",105.555953916722,13.8808237977337,"grp01_sophyra",108,0.00562831359336622,0.796854179671675,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
523,"EPSG:4326",105.186925973689,14.2099741293298,"grp01_sophyra",122,0.0110360619903779,4.16992990890581,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
540,"EPSG:4326",105.397748769452,14.0555091925273,"grp01_sophyra",115,0.00262319026079778,5.7864318939265,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
590,"EPSG:4326",105.257214077999,14.1241873361587,"grp01_sophyra",111,0.000707849114606932,1.37795888273352,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
602,"EPSG:4326",105.542357600101,12.7189903478723,"grp01_sophyra",73,0.00655945279103764,1.82158424227655,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","FO_othr","true","FO_othr"
617,"EPSG:4326",105.183028777935,13.0609188727499,"grp01_sophyra",54,0.00492005811436705,2.18830476659203,"K�mp�ng Thum","Cambodia","true",2016,4,6,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
625,"EPSG:4326",105.532401374161,12.6162771333298,"grp01_sophyra",81,0.00264586495170039,4.23277643254713,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","FO_othr","true","FO_rubb"
627,"EPSG:4326",104.777806083179,12.6803456253326,"grp01_sophyra",12,0.000552461203831047,1.5707963267949,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
631,"EPSG:4326",104.740196066811,12.939010172046,"grp01_sophyra",22,0.000271310836438879,3.14159265358979,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
636,"EPSG:4326",104.774285860175,12.838592185584,"grp01_sophyra",15,0.00103615349093581,2.72992443304825,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
638,"EPSG:4326",103.877274491012,13.277834371718,"grp01_sophyra",8,0.000959627458457176,3.28637164391675,"Siemr�ab","Cambodia","true",2016,4,6,"pts_grp_1.csv","FF_prsv","true","OF"
665,"EPSG:4326",104.011406707741,13.2557812152353,"grp01_sophyra",9,0.000271310836438879,3.14159265358979,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
666,"EPSG:4326",103.543979049157,13.6080486262493,"grp01_sophyra",17,0.000775861527653412,3.93786011416359,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
669,"EPSG:4326",105.470923504848,12.8105062349666,"grp01_sophyra",102,0.00785134284039169,1.25455400596448,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
673,"EPSG:4326",103.591724004321,13.7287210355297,"grp01_sophyra",27,0.00137618377773948,4.07954378358824,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
685,"EPSG:4326",104.568808222555,13.1475453764277,"grp01_sophyra",36,0.00410710601139779,3.27676810930589,"K�mp�ng Thum","Cambodia","true",2016,4,6,"pts_grp_1.csv","FO_othr","true","FO_othr"
687,"EPSG:4326",105.507377305332,13.8096899985544,"grp01_sophyra",120,0.00556354553097697,0.0249432450981377,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_1.csv","FO_rubb","true","FF_prsv"
700,"EPSG:4326",104.898278321502,13.0955618986265,"grp01_sophyra",64,0.00736932404485877,3.5880516091379,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","FO_rubb","true","FO_rubb"
708,"EPSG:4326",103.651815209319,14.2951074137773,"grp01_sophyra",70,0.00131598634215173,4.39798690334095,"Otdar Mean Chey","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
714,"EPSG:4326",104.759001628513,13.4695530389572,"grp01_sophyra",62,0.00554231314124114,4.71238898038469,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
718,"EPSG:4326",103.251651368636,14.3311372046616,"grp01_sophyra",120,NA,NA,"Otdar Mean Chey","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
726,"EPSG:4326",104.54741939799,13.406047733852,"grp01_sophyra",86,0.00318181710355734,5.73349936223341,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
734,"EPSG:4326",104.944951672024,13.2269783679074,"grp01_sophyra",110,0.00223128260078772,1.44890076857243,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
740,"EPSG:4326",103.589603782952,13.6754793297559,"grp01_sophyra",22,0.00116398092351787,2.34516638731793,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
757,"EPSG:4326",105.075935828929,13.7594875284721,"grp01_sophyra",52,0.00454564834479156,3.72317213219481,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
762,"EPSG:4326",104.860754433867,13.3448907722476,"grp01_sophyra",61,0.00218523532126145,4.39678530942993,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
765,"EPSG:4326",104.868079153174,13.1117556177559,"grp01_sophyra",62,0.00713474685433863,3.4570607660264,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
773,"EPSG:4326",104.665026479174,13.0310455219104,"grp01_sophyra",20,0.00077492165912369,3.93667265065643,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
789,"EPSG:4326",104.08350906954,13.2287728956011,"grp01_sophyra",12,0.00189446631913717,3.51557818850497,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
794,"EPSG:4326",104.452021950533,12.8008889232647,"grp01_sophyra",9,2.16840434497101e-19,4.71238898038469,"K�mp�ng Thum","Cambodia","true",2016,4,6,"pts_grp_1.csv","FF_prsv","true","OF"
797,"EPSG:4326",105.277595559712,12.5271661719739,"grp01_sophyra",22,0.000959567731226022,2.99724120584617,"K�mp�ng Thum","Cambodia","true",2016,4,6,"pts_grp_1.csv","FO_othr","true","FO_othr"
810,"EPSG:4326",103.957852871065,13.2699296583241,"grp01_sophyra",8,0.000387655631664667,3.93716526033488,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
823,"EPSG:4326",103.681858327035,13.9465214223866,"grp01_sophyra",48,0.000981299580513287,4.85107365086746,"Siemr�ab","Cambodia","true",2016,4,6,"pts_grp_1.csv","FO_othr","true","OF"
829,"EPSG:4326",105.50683291264,13.2347915583516,"grp01_sophyra",113,0.00504619800923544,3.86022143981176,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
839,"EPSG:4326",104.893360849931,12.3135926943511,"grp01_sophyra",10,0.000435429259811659,4.39557141715036,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
843,"EPSG:4326",103.671435244814,14.1703884250901,"grp01_sophyra",62,0.0038841438670366,2.34410286146706,"Otdar Mean Chey","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
858,"EPSG:4326",104.333699918781,13.5858042763176,"grp01_sophyra",88,0.00600356058378823,4.16589179028524,"Siemr�ab","Cambodia","true",2016,4,6,"pts_grp_1.csv","FO_rubb","true","FO_othr"
871,"EPSG:4326",104.289428386943,13.5322142990347,"grp01_sophyra",71,0.00149863080535215,3.2342047444355,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
884,"EPSG:4326",105.405118582348,13.3918014576047,"grp01_sophyra",83,0.00808665464367986,5.14514174857694,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
894,"EPSG:4326",104.430966076604,13.7783846521806,"grp01_sophyra",89,0.00254354424061407,0.643506650559116,"Preah Vih�ar","Cambodia","true",2016,4,6,"pts_grp_1.csv","FO_othr","true","FO_othr"
899,"EPSG:4326",104.181678423715,13.8580205636431,"grp01_sophyra",89,0.00473596614619451,2.55108841829854,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_1.csv","FO_othr","true","FO_othr"
904,"EPSG:4326",104.669654688526,12.6189948685891,"grp00_remi",11,0.000990380799240565,4.13254695522286,"K�mp�ng Thum","Cambodia","true",2016,4,7,"pts_grp_1.csv","OO","false","OF"
906,"EPSG:4326",105.285101261263,12.6635660324527,"grp01_sophyra",39,0.00462154421999223,4.18995071766791,"K�mp�ng Thum","Cambodia","true",2016,4,6,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
931,"EPSG:4326",103.940872762618,13.8731480586114,"grp01_sophyra",82,0.00825494303786941,2.83413481088991,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
935,"EPSG:4326",104.690748383187,14.3386047521491,"grp01_sophyra",104,0.00295765356449638,2.54203209837709,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
938,"EPSG:4326",103.966522514756,13.9921628868882,"grp01_sophyra",125,0.0120144972410192,5.86672161723473,"Siemr�ab","Cambodia","true",2016,4,6,"pts_grp_1.csv","FO_othr","true","FO_othr"
958,"EPSG:4326",104.772383490107,14.0077388548482,"grp01_sophyra",83,0.00780994078849685,4.16427675843126,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
959,"EPSG:4326",105.570000462254,12.9083211142384,"grp01_sophyra",66,0.0133760957297568,2.31780735894777,"K�mp�ng Thum","Cambodia","true",2016,4,6,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
960,"EPSG:4326",104.933336371554,12.4621743519434,"grp01_sophyra",9,0.000271310836438879,0,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","OO","true","OO"
961,"EPSG:4326",104.787758519078,12.9495671535825,"grp01_sophyra",21,0.000959600425654864,3.28617829841144,"K�mp�ng Thum","Cambodia","true",2016,4,6,"pts_grp_1.csv","FF_prsv","true","OF"
971,"EPSG:4326",104.695126675099,13.0741166953428,"grp01_sophyra",27,0.00203952507312042,3.07371539260358,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
974,"EPSG:4326",104.120632094482,13.5099877643508,"grp01_sophyra",332,0.112291685561767,4.47560116084095,"Siemr�ab","Cambodia","true",2016,4,6,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
975,"EPSG:4326",104.098160092953,13.9082845201737,"grp01_sophyra",85,0.00685896828427739,1.81041281119058,"Siemr�ab","Cambodia","true",2016,4,6,"pts_grp_1.csv","FO_othr","true","FO_othr"
993,"EPSG:4326",103.783742694829,13.6180520002008,"grp01_sophyra",39,0.00385159348455959,4.35246378019898,"Siemr�ab","Cambodia","true",2016,4,6,"pts_grp_1.csv","FF_prsv","true","FF_prsv"
1003,"EPSG:4326",104.884491356924,12.928346157027,"grp01_sophyra",23,0.00123195546824026,2.0269021671473,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","FO_rubb","true","FF_prsv"
836,"EPSG:4326",105.706926528026,12.5523481349602,"grp01_sophyra",78,0.00593476793954775,5.92677860966663,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_1.csv","FF_prsv","false","FF_prsv"
1,"EPSG:4326",105.524362884394,12.8036698049849,"grp02_borey",77,0.00632547667708569,2.1622706287038,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_2.csv","FF_prsv","true","FF_prsv"
4,"EPSG:4326",105.481334484095,13.4084021603661,"grp02_borey",136,0.0121824061829826,4.08115099089916,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_2.csv","FF_prsv","true","FF_prsv"
38,"EPSG:4326",103.630019544891,13.5934384094068,"grp02_borey",20,0.00136734378798094,3.79554318341626,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_2.csv","OO","true","OO"
40,"EPSG:4326",104.694772599139,13.7391238287093,"grp00_remi",92,0.0302257219760204,4.02164201908196,"Preah Vih�ar","Cambodia","true",2016,4,6,"pts_grp_2.csv","FO_othr","true","FO_othr"
43,"EPSG:4326",103.716789780318,13.7743194988044,"grp02_borey",56,0.00808752323734963,4.81319796195577,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_2.csv","OO","true","OO"
44,"EPSG:4326",104.019494193864,14.2102188515392,"grp02_borey",56,0.00176898826466531,6.2045272480051,"Otdar Mean Chey","Cambodia","true",2016,4,5,"pts_grp_2.csv","FF_prsv","true","FO_othr"
51,"EPSG:4326",104.963230005962,13.1581725117391,"grp02_borey",98,0.00875077667065814,4.00339355394824,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_2.csv","FF_prsv","true","FF_prsv"
66,"EPSG:4326",105.072948850405,12.7644665694851,"grp02_borey",31,0.00406610928293626,5.48863801688095,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_2.csv","FO_othr","true","FF_prsv"
70,"EPSG:4326",103.258986464943,14.2927772280475,"grp02_borey",84,0.00464823576207021,2.86899346946776,"Otdar Mean Chey","Cambodia","true",2016,4,6,"pts_grp_2.csv","FO_othr","true","FO_othr"
98,"EPSG:4326",104.802138673282,12.6849068457988,"grp02_borey",10,0.000193596181653621,3.93599217049798,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_2.csv","OO","true","OO"
100,"EPSG:4326",104.422423808594,13.2583667783279,"grp02_borey",40,0.00692718338011868,4.67321347462425,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_2.csv","FF_prsv","true","FF_prsv"
121,"EPSG:4326",104.715205331395,13.1642368028775,"grp00_remi",55,0.00556662926648488,3.69083512181367,"K�mp�ng Thum","Cambodia","true",2016,4,6,"pts_grp_2.csv","FF_prsv","true","FF_prsv"
137,"EPSG:4326",104.492068954384,13.0993837196915,"grp02_borey",22,0.00154885138141261,3.41287124334185,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_2.csv","FF_prsv","true","FF_prsv"
144,"EPSG:4326",104.727167841962,13.8819765469732,"grp02_borey",66,0.0033750852917141,1.40932342464985,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_2.csv","FF_prsv","true","FF_prsv"
152,"EPSG:4326",104.246998791301,13.6794874432265,"grp02_borey",90,0.00518462080266048,3.24879098426208,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_2.csv","FF_prsv","true","FF_prsv"
156,"EPSG:4326",104.919899310188,13.4364306553129,"grp02_borey",87,0.00543920710952025,4.30191851195506,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_2.csv","FF_prsv","true","FF_prsv"
168,"EPSG:4326",104.263675367651,13.7586254630127,"grp02_borey",121,0.0044200288399544,0.189450339381461,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_2.csv","FF_prsv","true","FF_prsv"
170,"EPSG:4326",104.111391948226,14.2492961948025,"grp02_borey",57,0.00341075084414468,5.25578472100769,"Otdar Mean Chey","Cambodia","true",2016,4,5,"pts_grp_2.csv","OO","true","OO"
174,"EPSG:4326",105.235942199016,13.0843311466431,"grp02_borey",23,0.00412137682999223,2.20491526914767,"K�mp�ng Thum","Cambodia","true",2016,4,5,"pts_grp_2.csv","OO","true","OO"
179,"EPSG:4326",104.637309469294,13.8531114351685,"grp02_borey",61,0.00213917086402042,2.43561600150372,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_2.csv","OO","true","FF_prsv"
185,"EPSG:4326",104.146396673497,13.2088843327988,"grp02_borey",13,0.00146518213262012,2.75410103269002,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_2.csv","OO","true","OO"
210,"EPSG:4326",105.563283835203,13.6016383042785,"grp02_borey",134,0.00238691272395505,3.69165210071613,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_2.csv","FF_prsv","true","FF_prsv"
214,"EPSG:4326",104.280365377594,14.0012364097613,"grp00_remi",111,0.00341949187741368,1.93589300988563,"Siemr�ab","Cambodia","true",2016,4,6,"pts_grp_2.csv","FF_prsv","false","FO_othr"
225,"EPSG:4326",104.655768789939,14.0023368286137,"grp02_borey",70,0.0107235901638755,1.74883117842564,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_2.csv","FF_prsv","true","OF"
233,"EPSG:4326",104.397259719123,13.7166055159191,"grp02_borey",111,0.00664894063453223,0.407532124810089,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_2.csv","FF_prsv","true","FO_othr"
238,"EPSG:4326",105.21118652776,14.0786931994713,"grp02_borey",114,0.000776672411789963,5.48589676000666,"Preah Vih�ar","Cambodia","true",2016,4,5,"pts_grp_2.csv","FF_prsv","true","FF_prsv"
248,"EPSG:4326",104.365867699391,12.9445618520966,"grp02_borey",9,0.000387394659103856,0.794912302952756,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_2.csv","FF_prsv","true","FF_prsv"
266,"EPSG:4326",103.666329046497,13.639161619488,"grp02_borey",23,0.000692304335207699,3.34323888415978,"Siemr�ab","Cambodia","true",2016,4,5,"pts_grp_2.csv","OO","true","OO"
